Term,Course/Section,Course Offering Id,Days Met,Start Date,End Date,Start Time,End Time,Room,Instructor
202211 (CS Spring)  ,LAW 662/601 LEC,43553,W,1/18/2022,5/5/2022,1:10 PM,3:20 PM,LAWS 104,Yu
202211 (CS Spring)  ,LAW 667/701 LEC,43507,,1/18/2022,3/6/2022,,,ONLINE ONLINE,Kiser
202211 (CS Spring)  ,LAW 667/702 LEC,43508,,1/18/2022,3/6/2022,,,ONLINE ONLINE,Kiser
202211 (CS Spring)  ,LAW 685/601 INS,43595,,1/18/2022,3/6/2022,,,,Dewitte
202211 (CS Spring)  ,LAW 685/602 INS,43596,,1/18/2022,3/6/2022,,,,Dewitte
202211 (CS Spring)  ,LAW 685/603 INS,43597,,1/18/2022,3/6/2022,,,,Dewitte
202211 (CS Spring)  ,LAW 686/601 LEC,44170,MW,1/18/2022,5/5/2022,8:30 AM,10:00 AM,LAWS 107,Magnuson
202211 (CS Spring)  ,LAW 689/600 LEC,44383,US,1/15/2022,1/30/2022,9:00 AM,4:30 PM,LAWS 201,Calboli
202211 (CS Spring)  ,LAW 689/601 SEM,43764,M,1/18/2022,5/5/2022,3:00 PM,5:10 PM,LAWS L49,Eckstein
202211 (CS Spring)  ,LAW 689/602 LEC,43765,MTWR,1/10/2022,1/15/2022,2:30 PM,6:00 PM,LAWS 107,Zadeh
202211 (CS Spring)  ,LAW 689/603 SEM,43802,R,1/18/2022,5/5/2022,9:40 AM,11:50 AM,LAWS L49,Holland
202211 (CS Spring)  ,LAW 689/604 LEC,43803,TR,1/18/2022,5/5/2022,1:30 PM,3:00 PM,LAWS 104,Holland
202211 (CS Spring)  ,LAW 689/605 LEC,43908,M,1/18/2022,5/5/2022,1:10 PM,3:20 PM,LAWS 104,Yu
202211 (CS Spring)  ,LAW 689/606 LEC,43916,MTWR,1/10/2022,1/15/2022,9:00 AM,11:45 AM,LAWS 107,Calboli
202211 (CS Spring)  ,LAW 689/607 LEC,44030,R,1/18/2022,5/5/2022,6:00 PM,8:10 PM,LAWS 104,Bagley
202211 (CS Spring)  ,LAW 689/608 SEM,44033,T,1/18/2022,5/5/2022,6:00 PM,8:10 PM,LAWS 106,Pegues
202211 (CS Spring)  ,LAW 689/610 LEC,44126,F,1/18/2022,5/5/2022,9:40 AM,11:50 AM,LAWS L49,Goodman
202211 (CS Spring)  ,LAW 689/611 LEC,44129,M,1/18/2022,5/5/2022,6:00 PM,8:10 PM,LAWS 104,Kaspar-Coker
202211 (CS Spring)  ,LAW 689/612 LEC,44144,MTWR,1/10/2022,1/15/2022,6:00 PM,9:30 PM,LAWS 104,Hall
202211 (CS Spring)  ,LAW 689/613 LEC,44386,TR,1/18/2022,5/5/2022,10:20 AM,11:50 AM,LAWS 202,Maher
202211 (CS Spring)  ,LAW 689/614 LEC,44388,MW,1/18/2022,5/5/2022,3:40 PM,5:10 PM,LAWSTB C41,Marouf
202211 (CS Spring)  ,LAW 689/614 LEC,44388,F,1/21/2022,1/21/2022,12:00 PM,4:00 PM,LAWS 208,Marouf
202211 (CS Spring)  ,LAW 689/615 LEC,44392,TWRF,1/10/2022,1/15/2022,9:00 AM,12:30 PM,LAWS 104,Collins
202211 (CS Spring)  ,LAW 689/616 LEC,44394,W,1/18/2022,5/5/2022,3:40 PM,5:50 PM,LAWS 212,Garcia Sanchez
202211 (CS Spring)  ,LAW 689/617 LEC,44398,US,2/12/2022,2/13/2022,9:00 AM,4:30 PM,LAWS 201,Rule
